src,back_st,back_end,stdev,theo_err,mad_arr
5.0,115.0,145.0,0.1465,0.1631,0.0836
5.0,125.0,135.0,0.1466,0.1631,0.0839
5.0,125.0,145.0,0.1465,0.1631,0.0835
5.0,135.0,145.0,0.1465,0.1631,0.0832
15.0,15.0,25.0,-0.0899,-0.0848,-0.0584
15.0,15.0,35.0,-0.0507,-0.049,-0.0262
15.0,15.0,45.0,-0.042,-0.0406,-0.0243
15.0,15.0,55.0,-0.0438,-0.0426,-0.0267
15.0,15.0,65.0,-0.0615,-0.0606,-0.0365
15.0,15.0,75.0,-0.1055,-0.1033,-0.0661
15.0,15.0,85.0,-0.2239,-0.2199,-0.1357
15.0,15.0,95.0,-1.201,-1.181,-0.7265
15.0,15.0,105.0,0.5423,0.5349,0.3269
15.0,15.0,115.0,0.2584,0.2555,0.158
15.0,15.0,125.0,0.1842,0.1823,0.113
15.0,15.0,135.0,0.1503,0.1488,0.0903
15.0,15.0,145.0,0.1311,0.1298,0.0804
15.0,25.0,35.0,-0.0497,-0.0467,-0.0305
15.0,25.0,45.0,-0.0401,-0.0384,-0.0238
15.0,25.0,55.0,-0.0426,-0.0412,-0.0247
15.0,25.0,65.0,-0.0622,-0.061,-0.0375
15.0,25.0,75.0,-0.1129,-0.1101,-0.0714
15.0,25.0,85.0,-0.2702,-0.2645,-0.18
15.0,25.0,95.0,-15.9847,-15.6771,-10.3071
15.0,25.0,105.0,0.3893,0.3832,0.2477
15.0,25.0,115.0,0.2207,0.2178,0.1357
15.0,25.0,125.0,0.1659,0.164,0.1037
15.0,25.0,135.0,0.1391,0.1376,0.0886
15.0,25.0,145.0,0.1233,0.122,0.0787
15.0,35.0,45.0,-0.0432,-0.0424,-0.0271
15.0,35.0,55.0,-0.0458,-0.0446,-0.0303
15.0,35.0,65.0,-0.0739,-0.073,-0.0495
15.0,35.0,75.0,-0.166,-0.1616,-0.1077
15.0,35.0,85.0,-0.9436,-0.9213,-0.5951
15.0,35.0,95.0,0.4412,0.4315,0.2824
15.0,35.0,105.0,0.2176,0.2137,0.133
15.0,35.0,115.0,0.1589,0.1566,0.0985
15.0,35.0,125.0,0.1323,0.1306,0.0812
15.0,35.0,135.0,0.1173,0.1158,0.0727
15.0,35.0,145.0,0.1077,0.1064,0.067
15.0,45.0,55.0,-0.0637,-0.0594,-0.0445
15.0,45.0,65.0,-0.1354,-0.1299,-0.1029
15.0,45.0,75.0,-1.6376,-1.5659,-1.1778
15.0,45.0,85.0,0.2855,0.2754,0.192
15.0,45.0,95.0,0.1651,0.1601,0.1099
15.0,45.0,105.0,0.1287,0.1256,0.0885
15.0,45.0,115.0,0.1115,0.1093,0.0755
