src,back_st,back_end,stdev,theo_err,mad_arr
53.0,75.0,79.0,0.0252,0.0148,0.0118
53.0,75.0,80.0,0.0253,0.0144,0.0119
53.0,75.0,81.0,0.0404,0.0141,0.0125
53.0,75.0,82.0,0.037,0.0139,0.0124
53.0,75.0,83.0,0.0348,0.0138,0.0125
53.0,76.0,78.0,0.0267,0.0164,0.0136
53.0,76.0,79.0,0.0254,0.0153,0.0122
53.0,76.0,80.0,0.0256,0.0147,0.0119
53.0,76.0,81.0,0.0455,0.0143,0.0121
53.0,76.0,82.0,0.0404,0.014,0.0116
53.0,76.0,83.0,0.0373,0.0138,0.012
53.0,77.0,79.0,0.0256,0.0162,0.0129
53.0,77.0,80.0,0.0264,0.0151,0.0122
53.0,77.0,81.0,0.0536,0.0145,0.0127
53.0,77.0,82.0,0.0455,0.0142,0.0123
53.0,77.0,83.0,0.0409,0.0139,0.0124
53.0,78.0,80.0,0.0284,0.016,0.013
53.0,78.0,81.0,0.0679,0.015,0.0126
53.0,78.0,82.0,0.0537,0.0144,0.0122
53.0,78.0,83.0,0.0463,0.0141,0.0126
53.0,79.0,81.0,0.0982,0.0158,0.0132
53.0,79.0,82.0,0.0683,0.0148,0.013
53.0,79.0,83.0,0.0551,0.0143,0.0126
53.0,80.0,82.0,0.0851,0.0156,0.0135
53.0,80.0,83.0,0.0621,0.0147,0.014
53.0,81.0,83.0,0.0385,0.0154,0.0142
54.0,70.0,72.0,0.0516,0.0189,0.0147
54.0,70.0,73.0,0.0411,0.017,0.0157
54.0,70.0,74.0,0.0364,0.016,0.0148
54.0,70.0,75.0,0.033,0.0153,0.014
54.0,70.0,76.0,0.0308,0.0148,0.0133
54.0,70.0,77.0,0.0292,0.0145,0.0132
54.0,70.0,78.0,0.0282,0.0143,0.0132
54.0,70.0,79.0,0.0273,0.0141,0.0123
54.0,70.0,80.0,0.0269,0.0139,0.0126
54.0,70.0,81.0,0.0322,0.0138,0.0126
54.0,70.0,82.0,0.0311,0.0137,0.0126
54.0,70.0,83.0,0.0303,0.0136,0.0128
54.0,71.0,73.0,0.0451,0.0183,0.0172
54.0,71.0,74.0,0.0379,0.0166,0.0156
54.0,71.0,75.0,0.0333,0.0156,0.0154
54.0,71.0,76.0,0.0306,0.015,0.0141
54.0,71.0,77.0,0.0288,0.0146,0.0137
54.0,71.0,78.0,0.0279,0.0143,0.0133
54.0,71.0,79.0,0.027,0.0141,0.0127
54.0,71.0,80.0,0.0265,0.0139,0.0126
54.0,71.0,81.0,0.0326,0.0138,0.0126
54.0,71.0,82.0,0.0314,0.0137,0.0124
54.0,71.0,83.0,0.0305,0.0136,0.0126
54.0,72.0,74.0,0.0353,0.0178,0.0161
54.0,72.0,75.0,0.0303,0.0162,0.0147
54.0,72.0,76.0,0.0281,0.0153,0.0135
54.0,72.0,77.0,0.0269,0.0148,0.0132
54.0,72.0,78.0,0.0264,0.0144,0.0131
54.0,72.0,79.0,0.0257,0.0142,0.0122
54.0,72.0,80.0,0.0254,0.014,0.0123
54.0,72.0,81.0,0.0332,0.0138,0.0122
54.0,72.0,82.0,0.0317,0.0137,0.012
54.0,72.0,83.0,0.0307,0.0136,0.0124
54.0,73.0,75.0,0.0278,0.0172,0.0144
54.0,73.0,76.0,0.0265,0.0158,0.0128
54.0,73.0,77.0,0.0258,0.015,0.013
54.0,73.0,78.0,0.0255,0.0146,0.0132
54.0,73.0,79.0,0.025,0.0143,0.0125
54.0,73.0,80.0,0.0249,0.014,0.0122
54.0,73.0,81.0,0.0346,0.0138,0.0119
54.0,73.0,82.0,0.0328,0.0137,0.0116
54.0,73.0,83.0,0.0316,0.0136,0.0121
54.0,74.0,76.0,0.0264,0.0168,0.0124
54.0,74.0,77.0,0.0258,0.0155,0.0119
54.0,74.0,78.0,0.0254,0.0149,0.0123
54.0,74.0,79.0,0.0248,0.0144,0.0122
54.0,74.0,80.0,0.0248,0.0141,0.0117
54.0,74.0,81.0,0.0371,0.0139,0.0117
54.0,74.0,82.0,0.0346,0.0137,0.0119
54.0,74.0,83.0,0.033,0.0136,0.0117
54.0,75.0,77.0,0.0269,0.0165,0.0125
54.0,75.0,78.0,0.026,0.0153,0.0128
54.0,75.0,79.0,0.0251,0.0147,0.0118
54.0,75.0,80.0,0.0252,0.0143,0.0119
54.0,75.0,81.0,0.0407,0.014,0.0122
54.0,75.0,82.0,0.0371,0.0138,0.0121
54.0,75.0,83.0,0.0349,0.0136,0.0122
54.0,76.0,78.0,0.0266,0.0163,0.0132
54.0,76.0,79.0,0.0252,0.0152,0.0124
54.0,76.0,80.0,0.0254,0.0146,0.0116
54.0,76.0,81.0,0.0458,0.0142,0.0124
54.0,76.0,82.0,0.0406,0.0139,0.0117
54.0,76.0,83.0,0.0375,0.0137,0.012
54.0,77.0,79.0,0.0255,0.0161,0.0128
54.0,77.0,80.0,0.0263,0.015,0.0121
54.0,77.0,81.0,0.0541,0.0144,0.012
54.0,77.0,82.0,0.0458,0.0141,0.012
54.0,77.0,83.0,0.0412,0.0138,0.0123
54.0,78.0,80.0,0.0283,0.0159,0.0132
54.0,78.0,81.0,0.0687,0.0149,0.0124
54.0,78.0,82.0,0.0542,0.0143,0.0122
54.0,78.0,83.0,0.0467,0.014,0.0123
54.0,79.0,81.0,0.0994,0.0157,0.0127
54.0,79.0,82.0,0.069,0.0147,0.0129
54.0,79.0,83.0,0.0556,0.0142,0.0123
54.0,80.0,82.0,0.0861,0.0155,0.0132
54.0,80.0,83.0,0.0628,0.0146,0.014
54.0,81.0,83.0,0.0387,0.0154,0.0142
55.0,70.0,72.0,0.052,0.0189,0.0157
55.0,70.0,73.0,0.0413,0.017,0.0156
55.0,70.0,74.0,0.0364,0.0159,0.0146
55.0,70.0,75.0,0.033,0.0152,0.0144
55.0,70.0,76.0,0.0307,0.0148,0.0138
55.0,70.0,77.0,0.029,0.0144,0.013
55.0,70.0,78.0,0.028,0.0142,0.0129
55.0,70.0,79.0,0.0271,0.014,0.0126
55.0,70.0,80.0,0.0266,0.0138,0.0123
55.0,70.0,81.0,0.0322,0.0137,0.0127
55.0,70.0,82.0,0.0311,0.0136,0.0125
55.0,70.0,83.0,0.0303,0.0135,0.0125
55.0,71.0,73.0,0.0454,0.0183,0.0171
55.0,71.0,74.0,0.038,0.0165,0.016
55.0,71.0,75.0,0.0333,0.0156,0.0152
55.0,71.0,76.0,0.0305,0.0149,0.014
55.0,71.0,77.0,0.0287,0.0145,0.0137
55.0,71.0,78.0,0.0277,0.0142,0.0134
55.0,71.0,79.0,0.0268,0.014,0.013
55.0,71.0,80.0,0.0262,0.0138,0.0126
55.0,71.0,81.0,0.0326,0.0137,0.0128
55.0,71.0,82.0,0.0314,0.0135,0.0129
55.0,71.0,83.0,0.0305,0.0134,0.0127
55.0,72.0,74.0,0.0353,0.0178,0.0162
55.0,72.0,75.0,0.0302,0.0161,0.0146
55.0,72.0,76.0,0.0279,0.0152,0.0138
55.0,72.0,77.0,0.0267,0.0147,0.0134
55.0,72.0,78.0,0.0261,0.0143,0.0132
55.0,72.0,79.0,0.0255,0.0141,0.0126
55.0,72.0,80.0,0.0252,0.0139,0.0124
55.0,72.0,81.0,0.0332,0.0137,0.0127
55.0,72.0,82.0,0.0317,0.0136,0.0122
55.0,72.0,83.0,0.0307,0.0134,0.0127
55.0,73.0,75.0,0.0277,0.0172,0.0145
55.0,73.0,76.0,0.0263,0.0158,0.0129
55.0,73.0,77.0,0.0256,0.015,0.0131
55.0,73.0,78.0,0.0252,0.0145,0.013
55.0,73.0,79.0,0.0247,0.0142,0.0124
55.0,73.0,80.0,0.0246,0.0139,0.0123
55.0,73.0,81.0,0.0347,0.0137,0.0125
55.0,73.0,82.0,0.0328,0.0136,0.0125
55.0,73.0,83.0,0.0316,0.0135,0.0122
55.0,74.0,76.0,0.0262,0.0168,0.0129
55.0,74.0,77.0,0.0256,0.0155,0.0128
55.0,74.0,78.0,0.0252,0.0148,0.0127
55.0,74.0,79.0,0.0246,0.0143,0.0126
55.0,74.0,80.0,0.0246,0.014,0.0118
55.0,74.0,81.0,0.0373,0.0138,0.0123
55.0,74.0,82.0,0.0347,0.0136,0.012
55.0,74.0,83.0,0.0331,0.0135,0.012
55.0,75.0,77.0,0.0268,0.0165,0.013
55.0,75.0,78.0,0.0258,0.0153,0.0126
55.0,75.0,79.0,0.0248,0.0146,0.0116
55.0,75.0,80.0,0.0249,0.0142,0.0118
55.0,75.0,81.0,0.0409,0.0139,0.0122
55.0,75.0,82.0,0.0373,0.0137,0.0123
55.0,75.0,83.0,0.035,0.0135,0.0119
55.0,76.0,78.0,0.0263,0.0163,0.0136
55.0,76.0,79.0,0.0249,0.0151,0.012
55.0,76.0,80.0,0.0252,0.0145,0.0114
55.0,76.0,81.0,0.0462,0.0141,0.012
55.0,76.0,82.0,0.0408,0.0138,0.0117
55.0,76.0,83.0,0.0377,0.0136,0.0119
55.0,77.0,79.0,0.0252,0.0161,0.0128
55.0,77.0,80.0,0.0261,0.015,0.0126
55.0,77.0,81.0,0.0546,0.0144,0.012
55.0,77.0,82.0,0.0461,0.014,0.0123
55.0,77.0,83.0,0.0414,0.0137,0.0121
55.0,78.0,80.0,0.0282,0.0159,0.0131
55.0,78.0,81.0,0.0694,0.0148,0.0124
55.0,78.0,82.0,0.0547,0.0142,0.0125
55.0,78.0,83.0,0.0471,0.0139,0.0126
55.0,79.0,81.0,0.1006,0.0157,0.0128
55.0,79.0,82.0,0.0698,0.0146,0.0133
55.0,79.0,83.0,0.0562,0.0141,0.0129
55.0,80.0,82.0,0.0871,0.0155,0.0137
55.0,80.0,83.0,0.0635,0.0145,0.0144
55.0,81.0,83.0,0.039,0.0153,0.0147
56.0,70.0,72.0,0.0525,0.019,0.016
56.0,70.0,73.0,0.0416,0.017,0.0156
56.0,70.0,74.0,0.0366,0.0159,0.0148
56.0,70.0,75.0,0.0331,0.0152,0.0142
56.0,70.0,76.0,0.0307,0.0147,0.0131
56.0,70.0,77.0,0.0291,0.0144,0.013
56.0,70.0,78.0,0.028,0.0141,0.0131
56.0,70.0,79.0,0.0271,0.0139,0.0125
56.0,70.0,80.0,0.0266,0.0137,0.0126
56.0,70.0,81.0,0.0323,0.0136,0.0124
56.0,70.0,82.0,0.0312,0.0135,0.0125
56.0,70.0,83.0,0.0304,0.0134,0.0125
56.0,71.0,73.0,0.0458,0.0184,0.0167
56.0,71.0,74.0,0.0382,0.0165,0.0158
56.0,71.0,75.0,0.0335,0.0155,0.0154
56.0,71.0,76.0,0.0306,0.0149,0.0137
56.0,71.0,77.0,0.0287,0.0145,0.0132
56.0,71.0,78.0,0.0276,0.0142,0.0131
56.0,71.0,79.0,0.0267,0.0139,0.0122
56.0,71.0,80.0,0.0262,0.0137,0.0123
56.0,71.0,81.0,0.0328,0.0136,0.0123
56.0,71.0,82.0,0.0315,0.0135,0.0126
56.0,71.0,83.0,0.0306,0.0133,0.0127
56.0,72.0,74.0,0.0355,0.0178,0.0163
56.0,72.0,75.0,0.0303,0.0161,0.0151
56.0,72.0,76.0,0.0279,0.0152,0.0132
56.0,72.0,77.0,0.0267,0.0147,0.0131
56.0,72.0,78.0,0.0261,0.0143,0.0127
56.0,72.0,79.0,0.0254,0.014,0.012
56.0,72.0,80.0,0.0251,0.0138,0.0119
56.0,72.0,81.0,0.0334,0.0136,0.0121
56.0,72.0,82.0,0.0319,0.0135,0.0122
56.0,72.0,83.0,0.0308,0.0133,0.012
56.0,73.0,75.0,0.0277,0.0173,0.0141
56.0,73.0,76.0,0.0262,0.0157,0.0125
56.0,73.0,77.0,0.0255,0.0149,0.0124
56.0,73.0,78.0,0.0251,0.0144,0.0123
56.0,73.0,79.0,0.0246,0.0141,0.0121
56.0,73.0,80.0,0.0245,0.0138,0.0123
56.0,73.0,81.0,0.0349,0.0136,0.0118
56.0,73.0,82.0,0.033,0.0135,0.012
56.0,73.0,83.0,0.0317,0.0134,0.0119
56.0,74.0,76.0,0.0262,0.0168,0.0126
56.0,74.0,77.0,0.0256,0.0155,0.0128
56.0,74.0,78.0,0.0251,0.0147,0.0123
56.0,74.0,79.0,0.0245,0.0143,0.012
56.0,74.0,80.0,0.0245,0.014,0.0118
56.0,74.0,81.0,0.0375,0.0137,0.0118
56.0,74.0,82.0,0.0349,0.0135,0.0122
56.0,74.0,83.0,0.0333,0.0134,0.0116
56.0,75.0,77.0,0.0268,0.0165,0.0123
56.0,75.0,78.0,0.0257,0.0153,0.0126
56.0,75.0,79.0,0.0247,0.0146,0.0115
