src,back_st,back_end,stdev,theo_err,mad_arr
50.0,50.0,52.0,0.3611,0.2381,0.1607
50.0,50.0,53.0,0.2302,0.1606,0.1099
50.0,50.0,54.0,0.168,0.1214,0.0917
50.0,50.0,55.0,0.1346,0.098,0.0713
50.0,50.0,56.0,0.1273,0.0817,0.0562
50.0,50.0,57.0,0.1188,0.0691,0.0507
50.0,50.0,58.0,0.1001,0.0592,0.043
50.0,50.0,59.0,0.0859,0.0516,0.0363
50.0,50.0,60.0,0.0765,0.0459,0.0342
50.0,50.0,61.0,0.0691,0.0414,0.0306
50.0,50.0,62.0,0.0641,0.0379,0.0283
50.0,50.0,63.0,0.0591,0.035,0.0271
50.0,50.0,64.0,0.055,0.0325,0.0248
50.0,50.0,65.0,0.0513,0.0304,0.0238
50.0,50.0,66.0,0.0487,0.0286,0.0227
50.0,50.0,67.0,0.0467,0.0271,0.0226
50.0,50.0,68.0,0.0445,0.0258,0.0208
50.0,50.0,69.0,0.0434,0.0247,0.0204
50.0,50.0,70.0,0.0421,0.0237,0.0195
50.0,50.0,71.0,0.0407,0.0229,0.0181
50.0,50.0,72.0,0.0396,0.0221,0.0179
50.0,50.0,73.0,0.0387,0.0215,0.0177
50.0,50.0,74.0,0.0377,0.0209,0.0175
50.0,50.0,75.0,0.0367,0.0204,0.0168
50.0,50.0,76.0,0.0359,0.0199,0.0164
50.0,50.0,77.0,0.0352,0.0195,0.0165
50.0,50.0,78.0,0.0345,0.0191,0.0158
50.0,50.0,79.0,0.0339,0.0188,0.0159
50.0,50.0,80.0,0.0334,0.0184,0.0157
50.0,50.0,81.0,0.0344,0.0182,0.0157
50.0,50.0,82.0,0.0339,0.0179,0.0154
50.0,50.0,83.0,0.0334,0.0177,0.015
50.0,50.0,84.0,0.0329,0.0174,0.0151
50.0,50.0,85.0,0.0325,0.0172,0.0151
50.0,50.0,86.0,0.0321,0.0171,0.0154
50.0,50.0,87.0,0.0317,0.0169,0.0152
50.0,50.0,88.0,0.0313,0.0167,0.0151
50.0,50.0,89.0,0.031,0.0166,0.0153
50.0,50.0,90.0,0.0307,0.0164,0.0155
50.0,50.0,91.0,0.0304,0.0163,0.0157
50.0,50.0,92.0,0.0302,0.0162,0.0155
50.0,50.0,93.0,0.0299,0.0161,0.0153
50.0,50.0,94.0,0.0297,0.016,0.0153
50.0,50.0,95.0,0.0295,0.0159,0.0153
50.0,50.0,96.0,0.0295,0.0158,0.015
50.0,50.0,97.0,0.0293,0.0157,0.0148
50.0,50.0,98.0,0.0291,0.0156,0.0146
50.0,50.0,99.0,0.029,0.0155,0.0145
50.0,50.0,100.0,0.0288,0.0154,0.0143
50.0,50.0,101.0,0.0287,0.0154,0.0141
50.0,50.0,102.0,0.0285,0.0153,0.0139
50.0,50.0,103.0,0.0284,0.0152,0.014
50.0,50.0,104.0,0.0285,0.0152,0.014
50.0,50.0,105.0,0.0287,0.0151,0.0141
50.0,50.0,106.0,0.0287,0.0151,0.0141
50.0,50.0,107.0,0.0286,0.015,0.0142
50.0,50.0,108.0,0.0284,0.015,0.0141
50.0,50.0,109.0,0.0283,0.0149,0.0142
50.0,60.0,62.0,0.07,0.0366,0.0273
50.0,60.0,63.0,0.053,0.0303,0.0236
50.0,60.0,64.0,0.0449,0.0265,0.0227
50.0,60.0,65.0,0.04,0.024,0.02
50.0,60.0,66.0,0.0385,0.0222,0.0189
50.0,60.0,67.0,0.0379,0.0209,0.0161
50.0,60.0,68.0,0.0357,0.0199,0.0155
50.0,60.0,69.0,0.0364,0.0191,0.0147
50.0,60.0,70.0,0.0357,0.0184,0.0151
50.0,60.0,71.0,0.0343,0.0179,0.0149
50.0,60.0,72.0,0.0339,0.0174,0.0153
50.0,60.0,73.0,0.033,0.017,0.015
50.0,60.0,74.0,0.0323,0.0167,0.015
50.0,60.0,75.0,0.0315,0.0164,0.0147
50.0,60.0,76.0,0.0308,0.0162,0.0147
50.0,60.0,77.0,0.0302,0.0159,0.0147
50.0,60.0,78.0,0.0298,0.0157,0.0148
50.0,60.0,79.0,0.0293,0.0156,0.0144
50.0,60.0,80.0,0.029,0.0154,0.0145
50.0,60.0,81.0,0.0309,0.0153,0.0139
50.0,60.0,82.0,0.0305,0.0152,0.014
50.0,60.0,83.0,0.03,0.0151,0.014
50.0,60.0,84.0,0.0297,0.015,0.0138
50.0,60.0,85.0,0.0294,0.0149,0.014
50.0,60.0,86.0,0.0291,0.0148,0.0138
50.0,60.0,87.0,0.0288,0.0147,0.0137
50.0,60.0,88.0,0.0285,0.0146,0.0136
50.0,60.0,89.0,0.0283,0.0146,0.0135
50.0,60.0,90.0,0.028,0.0145,0.0138
50.0,60.0,91.0,0.0278,0.0144,0.0137
50.0,60.0,92.0,0.0276,0.0144,0.0137
50.0,60.0,93.0,0.0275,0.0143,0.0137
50.0,60.0,94.0,0.0273,0.0143,0.0136
50.0,60.0,95.0,0.0271,0.0143,0.0137
50.0,60.0,96.0,0.0272,0.0142,0.0133
50.0,60.0,97.0,0.0272,0.0142,0.0131
50.0,60.0,98.0,0.027,0.0141,0.0133
50.0,60.0,99.0,0.0269,0.0141,0.0131
50.0,60.0,100.0,0.0268,0.0141,0.0129
50.0,60.0,101.0,0.0267,0.014,0.013
50.0,60.0,102.0,0.0266,0.014,0.013
50.0,60.0,103.0,0.0266,0.014,0.013
50.0,60.0,104.0,0.0267,0.014,0.0129
50.0,60.0,105.0,0.027,0.0139,0.0129
50.0,60.0,106.0,0.0271,0.0139,0.0131
50.0,60.0,107.0,0.027,0.0139,0.0129
50.0,60.0,108.0,0.0269,0.0139,0.0129
50.0,60.0,109.0,0.0268,0.0139,0.0128
50.0,70.0,72.0,0.0507,0.019,0.0164
50.0,70.0,73.0,0.0411,0.0173,0.0153
50.0,70.0,74.0,0.0367,0.0164,0.015
50.0,70.0,75.0,0.0337,0.0158,0.0153
50.0,70.0,76.0,0.0316,0.0154,0.0138
50.0,70.0,77.0,0.0301,0.0151,0.0135
50.0,70.0,78.0,0.0293,0.0149,0.013
50.0,70.0,79.0,0.0285,0.0147,0.0131
50.0,70.0,80.0,0.0281,0.0146,0.0129
50.0,70.0,81.0,0.0332,0.0144,0.0127
50.0,70.0,82.0,0.0322,0.0143,0.0128
50.0,70.0,83.0,0.0314,0.0142,0.013
