src,back_st,back_end,stdev,theo_err,mad_arr
30.0,58.0,72.0,0.0284,0.0234,0.0201
30.0,58.0,73.0,0.0285,0.0233,0.0199
30.0,58.0,74.0,0.0285,0.0233,0.0198
30.0,58.0,75.0,0.0284,0.0233,0.0198
30.0,58.0,76.0,0.0285,0.0233,0.0194
30.0,58.0,77.0,0.0285,0.0233,0.0193
30.0,58.0,78.0,0.0285,0.0233,0.0197
30.0,58.0,79.0,0.0285,0.0233,0.0196
30.0,58.0,80.0,0.0286,0.0232,0.0196
30.0,58.0,81.0,0.0286,0.0232,0.0194
30.0,58.0,82.0,0.0286,0.0232,0.0194
30.0,58.0,83.0,0.0286,0.0232,0.0194
30.0,58.0,84.0,0.0287,0.0232,0.0191
30.0,58.0,85.0,0.0287,0.0232,0.0192
30.0,58.0,86.0,0.0287,0.0232,0.0193
30.0,58.0,87.0,0.0287,0.0232,0.0195
30.0,58.0,88.0,0.0287,0.0232,0.0195
30.0,58.0,89.0,0.0288,0.0232,0.0195
30.0,58.0,90.0,0.0288,0.0232,0.0193
30.0,58.0,91.0,0.0288,0.0232,0.0193
30.0,58.0,92.0,0.0289,0.0232,0.0191
30.0,58.0,93.0,0.0289,0.0232,0.0189
30.0,58.0,94.0,0.0289,0.0232,0.019
30.0,58.0,95.0,0.0289,0.0231,0.019
30.0,58.0,96.0,0.0289,0.0231,0.0188
30.0,58.0,97.0,0.0289,0.0231,0.0187
30.0,58.0,98.0,0.0289,0.0231,0.0187
30.0,58.0,99.0,0.0289,0.0231,0.0187
30.0,59.0,61.0,0.0285,0.0249,0.0184
30.0,59.0,62.0,0.0285,0.0243,0.0187
30.0,59.0,63.0,0.0286,0.024,0.0185
30.0,59.0,64.0,0.0285,0.0238,0.019
30.0,59.0,65.0,0.0284,0.0237,0.0194
30.0,59.0,66.0,0.0284,0.0236,0.0191
30.0,59.0,67.0,0.0284,0.0236,0.0194
30.0,59.0,68.0,0.0286,0.0235,0.0203
30.0,59.0,69.0,0.0285,0.0235,0.0202
30.0,59.0,70.0,0.0285,0.0234,0.0205
30.0,59.0,71.0,0.0285,0.0234,0.0206
30.0,59.0,72.0,0.0285,0.0234,0.0203
30.0,59.0,73.0,0.0285,0.0234,0.0198
30.0,59.0,74.0,0.0286,0.0233,0.0197
30.0,59.0,75.0,0.0285,0.0233,0.0194
30.0,59.0,76.0,0.0285,0.0233,0.0193
30.0,59.0,77.0,0.0285,0.0233,0.019
30.0,59.0,78.0,0.0286,0.0233,0.0193
30.0,59.0,79.0,0.0286,0.0233,0.0193
30.0,59.0,80.0,0.0286,0.0232,0.0196
30.0,59.0,81.0,0.0287,0.0232,0.0194
30.0,59.0,82.0,0.0287,0.0232,0.0196
30.0,59.0,83.0,0.0287,0.0232,0.0194
30.0,59.0,84.0,0.0287,0.0232,0.0193
30.0,59.0,85.0,0.0287,0.0232,0.0194
30.0,59.0,86.0,0.0287,0.0232,0.0192
30.0,59.0,87.0,0.0287,0.0232,0.0194
30.0,59.0,88.0,0.0287,0.0232,0.0195
30.0,59.0,89.0,0.0288,0.0232,0.0195
30.0,59.0,90.0,0.0288,0.0232,0.0192
30.0,59.0,91.0,0.0289,0.0232,0.0192
30.0,59.0,92.0,0.0289,0.0232,0.019
30.0,59.0,93.0,0.0289,0.0232,0.0189
30.0,59.0,94.0,0.029,0.0232,0.0191
30.0,59.0,95.0,0.029,0.0231,0.0191
30.0,59.0,96.0,0.029,0.0231,0.0189
30.0,59.0,97.0,0.029,0.0231,0.0189
30.0,59.0,98.0,0.0289,0.0231,0.0189
30.0,59.0,99.0,0.0289,0.0231,0.019
30.0,60.0,62.0,0.0285,0.0249,0.0194
30.0,60.0,63.0,0.0286,0.0243,0.0186
30.0,60.0,64.0,0.0285,0.024,0.0193
30.0,60.0,65.0,0.0284,0.0238,0.0194
30.0,60.0,66.0,0.0284,0.0237,0.0195
30.0,60.0,67.0,0.0284,0.0236,0.0194
30.0,60.0,68.0,0.0286,0.0236,0.0202
30.0,60.0,69.0,0.0286,0.0235,0.0203
30.0,60.0,70.0,0.0285,0.0235,0.0207
30.0,60.0,71.0,0.0285,0.0234,0.0204
30.0,60.0,72.0,0.0285,0.0234,0.0201
30.0,60.0,73.0,0.0286,0.0234,0.0203
30.0,60.0,74.0,0.0286,0.0233,0.0197
30.0,60.0,75.0,0.0285,0.0233,0.0194
30.0,60.0,76.0,0.0286,0.0233,0.0193
30.0,60.0,77.0,0.0286,0.0233,0.0191
30.0,60.0,78.0,0.0286,0.0233,0.0192
30.0,60.0,79.0,0.0286,0.0233,0.0194
30.0,60.0,80.0,0.0286,0.0232,0.0197
30.0,60.0,81.0,0.0287,0.0232,0.0199
30.0,60.0,82.0,0.0287,0.0232,0.0198
30.0,60.0,83.0,0.0287,0.0232,0.0198
30.0,60.0,84.0,0.0287,0.0232,0.0197
30.0,60.0,85.0,0.0287,0.0232,0.0196
30.0,60.0,86.0,0.0287,0.0232,0.0195
30.0,60.0,87.0,0.0287,0.0232,0.0194
30.0,60.0,88.0,0.0287,0.0232,0.0194
30.0,60.0,89.0,0.0288,0.0232,0.0196
30.0,60.0,90.0,0.0288,0.0232,0.0195
30.0,60.0,91.0,0.0289,0.0232,0.0194
30.0,60.0,92.0,0.0289,0.0232,0.0191
30.0,60.0,93.0,0.0289,0.0232,0.019
30.0,60.0,94.0,0.029,0.0232,0.0191
30.0,60.0,95.0,0.029,0.0231,0.0191
30.0,60.0,96.0,0.029,0.0231,0.019
30.0,60.0,97.0,0.029,0.0231,0.0191
30.0,60.0,98.0,0.029,0.0231,0.019
30.0,60.0,99.0,0.029,0.0231,0.019
30.0,61.0,63.0,0.0292,0.0248,0.0184
30.0,61.0,64.0,0.0288,0.0243,0.0194
30.0,61.0,65.0,0.0287,0.024,0.0196
30.0,61.0,66.0,0.0286,0.0238,0.0195
30.0,61.0,67.0,0.0286,0.0237,0.0195
30.0,61.0,68.0,0.0288,0.0236,0.02
30.0,61.0,69.0,0.0287,0.0235,0.0203
30.0,61.0,70.0,0.0286,0.0235,0.0204
30.0,61.0,71.0,0.0286,0.0234,0.0203
30.0,61.0,72.0,0.0286,0.0234,0.0206
30.0,61.0,73.0,0.0287,0.0234,0.0204
30.0,61.0,74.0,0.0287,0.0234,0.0196
30.0,61.0,75.0,0.0286,0.0233,0.0192
30.0,61.0,76.0,0.0286,0.0233,0.0197
30.0,61.0,77.0,0.0286,0.0233,0.0194
30.0,61.0,78.0,0.0287,0.0233,0.0195
30.0,61.0,79.0,0.0286,0.0233,0.0196
30.0,61.0,80.0,0.0287,0.0233,0.0199
30.0,61.0,81.0,0.0287,0.0232,0.02
30.0,61.0,82.0,0.0288,0.0232,0.0198
30.0,61.0,83.0,0.0288,0.0232,0.02
30.0,61.0,84.0,0.0288,0.0232,0.0198
30.0,61.0,85.0,0.0288,0.0232,0.0196
30.0,61.0,86.0,0.0288,0.0232,0.0195
30.0,61.0,87.0,0.0288,0.0232,0.0194
30.0,61.0,88.0,0.0288,0.0232,0.0193
30.0,61.0,89.0,0.0288,0.0232,0.0194
30.0,61.0,90.0,0.0289,0.0232,0.0195
30.0,61.0,91.0,0.0289,0.0232,0.0193
30.0,61.0,92.0,0.0289,0.0232,0.0191
30.0,61.0,93.0,0.029,0.0232,0.019
30.0,61.0,94.0,0.029,0.0232,0.0191
30.0,61.0,95.0,0.029,0.0231,0.0191
30.0,61.0,96.0,0.029,0.0231,0.0191
30.0,61.0,97.0,0.029,0.0231,0.0191
30.0,61.0,98.0,0.029,0.0231,0.0191
30.0,61.0,99.0,0.029,0.0231,0.019
30.0,62.0,64.0,0.0291,0.0248,0.0204
30.0,62.0,65.0,0.0288,0.0242,0.0191
30.0,62.0,66.0,0.0287,0.024,0.0197
30.0,62.0,67.0,0.0287,0.0238,0.0197
30.0,62.0,68.0,0.0289,0.0237,0.0205
