src,back_st,back_end,stdev,theo_err,mad_arr
50.0,100.0,102.0,0.0287,0.0219,0.0189
50.0,100.0,103.0,0.029,0.0215,0.0189
50.0,100.0,104.0,0.0289,0.0213,0.0195
50.0,100.0,105.0,0.0288,0.0212,0.0199
50.0,100.0,106.0,0.0287,0.0211,0.0197
50.0,100.0,107.0,0.0287,0.0211,0.0196
50.0,100.0,108.0,0.0288,0.021,0.0201
50.0,100.0,109.0,0.0287,0.021,0.0199
50.0,100.0,110.0,0.0288,0.021,0.02
50.0,100.0,111.0,0.0288,0.021,0.0197
50.0,100.0,112.0,0.0288,0.021,0.0198
50.0,100.0,113.0,0.0288,0.0209,0.0203
50.0,100.0,114.0,0.0287,0.0209,0.0198
50.0,100.0,115.0,0.0287,0.0209,0.0194
50.0,100.0,116.0,0.0287,0.0209,0.0193
50.0,100.0,117.0,0.0286,0.0209,0.0195
50.0,100.0,118.0,0.0286,0.0209,0.0195
50.0,100.0,119.0,0.0286,0.0209,0.0197
50.0,101.0,103.0,0.0289,0.0218,0.0196
50.0,101.0,104.0,0.0289,0.0215,0.0197
50.0,101.0,105.0,0.0287,0.0213,0.0201
50.0,101.0,106.0,0.0287,0.0212,0.0198
50.0,101.0,107.0,0.0286,0.0211,0.0196
50.0,101.0,108.0,0.0288,0.0211,0.0197
50.0,101.0,109.0,0.0287,0.021,0.0197
50.0,101.0,110.0,0.0287,0.021,0.0199
50.0,101.0,111.0,0.0288,0.021,0.0201
50.0,101.0,112.0,0.0288,0.021,0.0199
50.0,101.0,113.0,0.0288,0.0209,0.0201
50.0,101.0,114.0,0.0287,0.0209,0.0199
50.0,101.0,115.0,0.0287,0.0209,0.0197
50.0,101.0,116.0,0.0286,0.0209,0.0196
50.0,101.0,117.0,0.0286,0.0209,0.0194
50.0,101.0,118.0,0.0286,0.0209,0.0195
50.0,101.0,119.0,0.0286,0.0209,0.0195
50.0,102.0,104.0,0.0294,0.0218,0.0191
50.0,102.0,105.0,0.0291,0.0215,0.0197
50.0,102.0,106.0,0.0289,0.0213,0.0192
50.0,102.0,107.0,0.0288,0.0212,0.0193
50.0,102.0,108.0,0.029,0.0211,0.0196
50.0,102.0,109.0,0.0289,0.0211,0.0197
50.0,102.0,110.0,0.0289,0.021,0.0195
50.0,102.0,111.0,0.0289,0.021,0.0199
50.0,102.0,112.0,0.0289,0.021,0.0197
50.0,102.0,113.0,0.0289,0.021,0.0201
50.0,102.0,114.0,0.0288,0.0209,0.0198
50.0,102.0,115.0,0.0288,0.0209,0.0199
50.0,102.0,116.0,0.0287,0.0209,0.0198
50.0,102.0,117.0,0.0287,0.0209,0.0194
50.0,102.0,118.0,0.0287,0.0209,0.0195
50.0,102.0,119.0,0.0286,0.0209,0.0193
50.0,103.0,105.0,0.0289,0.0218,0.0194
50.0,103.0,106.0,0.0287,0.0215,0.0189
50.0,103.0,107.0,0.0286,0.0213,0.0196
50.0,103.0,108.0,0.0289,0.0212,0.0195
50.0,103.0,109.0,0.0288,0.0211,0.0194
50.0,103.0,110.0,0.0288,0.0211,0.0193
50.0,103.0,111.0,0.0288,0.021,0.0202
50.0,103.0,112.0,0.0288,0.021,0.0199
50.0,103.0,113.0,0.0288,0.021,0.0196
50.0,103.0,114.0,0.0288,0.021,0.0195
50.0,103.0,115.0,0.0287,0.0209,0.0199
50.0,103.0,116.0,0.0287,0.0209,0.0198
50.0,103.0,117.0,0.0286,0.0209,0.0193
50.0,103.0,118.0,0.0286,0.0209,0.0193
50.0,103.0,119.0,0.0286,0.0209,0.0192
50.0,104.0,106.0,0.0287,0.0218,0.0195
50.0,104.0,107.0,0.0286,0.0214,0.0198
50.0,104.0,108.0,0.0289,0.0213,0.0205
50.0,104.0,109.0,0.0288,0.0212,0.0201
50.0,104.0,110.0,0.0288,0.0211,0.0201
50.0,104.0,111.0,0.0288,0.0211,0.0205
50.0,104.0,112.0,0.0288,0.021,0.0203
50.0,104.0,113.0,0.0288,0.021,0.0201
50.0,104.0,114.0,0.0288,0.021,0.0197
50.0,104.0,115.0,0.0287,0.021,0.0198
50.0,104.0,116.0,0.0287,0.0209,0.0201
50.0,104.0,117.0,0.0286,0.0209,0.0194
50.0,104.0,118.0,0.0286,0.0209,0.0193
50.0,104.0,119.0,0.0286,0.0209,0.0188
50.0,105.0,107.0,0.0286,0.0217,0.0198
50.0,105.0,108.0,0.029,0.0214,0.02
50.0,105.0,109.0,0.0289,0.0213,0.0202
50.0,105.0,110.0,0.0289,0.0212,0.0204
50.0,105.0,111.0,0.0289,0.0211,0.02
50.0,105.0,112.0,0.0289,0.0211,0.0202
50.0,105.0,113.0,0.0289,0.021,0.0202
50.0,105.0,114.0,0.0288,0.021,0.0201
