src,back_st,back_end,stdev,theo_err,mad_arr
52.0,73.0,77.0,0.0171,0.0146,0.0113
52.0,73.0,78.0,0.0168,0.0142,0.0114
52.0,73.0,79.0,0.0164,0.0139,0.0111
52.0,73.0,80.0,0.0161,0.0137,0.0104
52.0,73.0,81.0,0.0161,0.0135,0.0104
52.0,73.0,82.0,0.016,0.0134,0.0102
52.0,73.0,83.0,0.016,0.0133,0.01
52.0,73.0,84.0,0.0159,0.0132,0.0099
52.0,73.0,85.0,0.0157,0.0131,0.0098
52.0,73.0,86.0,0.0157,0.0131,0.01
52.0,73.0,87.0,0.0156,0.013,0.0099
52.0,73.0,88.0,0.0155,0.013,0.0099
52.0,73.0,89.0,0.0155,0.0129,0.0101
52.0,74.0,76.0,0.018,0.0162,0.0117
52.0,74.0,77.0,0.0177,0.0151,0.0114
52.0,74.0,78.0,0.0172,0.0145,0.0114
52.0,74.0,79.0,0.0166,0.0141,0.0114
52.0,74.0,80.0,0.0162,0.0138,0.0113
52.0,74.0,81.0,0.0162,0.0136,0.0107
52.0,74.0,82.0,0.0161,0.0135,0.0104
52.0,74.0,83.0,0.0161,0.0133,0.0099
52.0,74.0,84.0,0.0159,0.0132,0.0098
52.0,74.0,85.0,0.0158,0.0132,0.01
52.0,74.0,86.0,0.0157,0.0131,0.0103
52.0,74.0,87.0,0.0156,0.013,0.0103
52.0,74.0,88.0,0.0156,0.013,0.01
52.0,74.0,89.0,0.0156,0.0129,0.0101
52.0,75.0,77.0,0.0187,0.016,0.0129
52.0,75.0,78.0,0.0177,0.0149,0.0122
52.0,75.0,79.0,0.0168,0.0143,0.0116
52.0,75.0,80.0,0.0164,0.014,0.0109
52.0,75.0,81.0,0.0163,0.0137,0.0112
52.0,75.0,82.0,0.0163,0.0135,0.0106
52.0,75.0,83.0,0.0162,0.0134,0.01
52.0,75.0,84.0,0.016,0.0133,0.0099
52.0,75.0,85.0,0.0158,0.0132,0.0104
52.0,75.0,86.0,0.0158,0.0131,0.0105
52.0,75.0,87.0,0.0157,0.013,0.0103
52.0,75.0,88.0,0.0156,0.013,0.0103
52.0,75.0,89.0,0.0156,0.0129,0.0103
52.0,76.0,78.0,0.0178,0.0158,0.0119
52.0,76.0,79.0,0.0166,0.0147,0.0112
52.0,76.0,80.0,0.0162,0.0142,0.0107
52.0,76.0,81.0,0.0162,0.0138,0.0107
52.0,76.0,82.0,0.0162,0.0136,0.011
52.0,76.0,83.0,0.0162,0.0134,0.0102
52.0,76.0,84.0,0.016,0.0133,0.0102
52.0,76.0,85.0,0.0158,0.0132,0.0103
52.0,76.0,86.0,0.0157,0.0131,0.0107
52.0,76.0,87.0,0.0156,0.013,0.0104
52.0,76.0,88.0,0.0155,0.013,0.0105
52.0,76.0,89.0,0.0155,0.0129,0.0104
52.0,77.0,79.0,0.0167,0.0156,0.0112
52.0,77.0,80.0,0.0164,0.0146,0.011
52.0,77.0,81.0,0.0163,0.0141,0.0107
52.0,77.0,82.0,0.0163,0.0137,0.0112
52.0,77.0,83.0,0.0162,0.0135,0.0106
52.0,77.0,84.0,0.016,0.0134,0.0103
52.0,77.0,85.0,0.0157,0.0132,0.0104
52.0,77.0,86.0,0.0157,0.0131,0.0107
52.0,77.0,87.0,0.0156,0.0131,0.0104
52.0,77.0,88.0,0.0155,0.013,0.0102
52.0,77.0,89.0,0.0155,0.0129,0.0102
52.0,78.0,80.0,0.0167,0.0154,0.0117
52.0,78.0,81.0,0.0165,0.0144,0.0106
52.0,78.0,82.0,0.0164,0.014,0.0114
52.0,78.0,83.0,0.0162,0.0136,0.0107
52.0,78.0,84.0,0.016,0.0134,0.0109
52.0,78.0,85.0,0.0157,0.0133,0.011
52.0,78.0,86.0,0.0157,0.0132,0.0109
52.0,78.0,87.0,0.0155,0.0131,0.0105
52.0,78.0,88.0,0.0154,0.013,0.0102
52.0,78.0,89.0,0.0155,0.0129,0.0103
52.0,79.0,81.0,0.0173,0.0152,0.0116
52.0,79.0,82.0,0.0169,0.0143,0.0118
52.0,79.0,83.0,0.0166,0.0138,0.011
52.0,79.0,84.0,0.0162,0.0136,0.0109
52.0,79.0,85.0,0.0159,0.0134,0.0108
52.0,79.0,86.0,0.0158,0.0132,0.011
52.0,79.0,87.0,0.0156,0.0131,0.0105
52.0,79.0,88.0,0.0155,0.013,0.0101
52.0,79.0,89.0,0.0155,0.013,0.0101
52.0,80.0,82.0,0.0173,0.015,0.0111
52.0,80.0,83.0,0.0169,0.0142,0.0111
52.0,80.0,84.0,0.0164,0.0138,0.0113
52.0,80.0,85.0,0.016,0.0135,0.0105
52.0,80.0,86.0,0.0159,0.0133,0.0107
52.0,80.0,87.0,0.0157,0.0132,0.0105
52.0,80.0,88.0,0.0155,0.0131,0.0099
52.0,80.0,89.0,0.0156,0.013,0.0102
52.0,81.0,83.0,0.0172,0.0149,0.0117
52.0,81.0,84.0,0.0165,0.0141,0.0115
52.0,81.0,85.0,0.0159,0.0137,0.0104
52.0,81.0,86.0,0.0159,0.0134,0.0105
52.0,81.0,87.0,0.0156,0.0132,0.0107
52.0,81.0,88.0,0.0155,0.0131,0.0099
52.0,81.0,89.0,0.0155,0.013,0.0102
52.0,82.0,84.0,0.0165,0.0147,0.0114
52.0,82.0,85.0,0.0158,0.014,0.0105
52.0,82.0,86.0,0.0158,0.0136,0.01
52.0,82.0,87.0,0.0154,0.0134,0.0106
52.0,82.0,88.0,0.0153,0.0132,0.01
52.0,82.0,89.0,0.0154,0.0131,0.0102
52.0,83.0,85.0,0.0158,0.0146,0.0102
52.0,83.0,86.0,0.0157,0.0139,0.0102
52.0,83.0,87.0,0.0153,0.0135,0.01
52.0,83.0,88.0,0.0152,0.0133,0.0099
52.0,83.0,89.0,0.0153,0.0132,0.01
52.0,84.0,86.0,0.0159,0.0145,0.0102
52.0,84.0,87.0,0.0154,0.0138,0.0102
52.0,84.0,88.0,0.0153,0.0135,0.01
52.0,84.0,89.0,0.0154,0.0133,0.0103
52.0,85.0,87.0,0.0158,0.0144,0.0108
52.0,85.0,88.0,0.0156,0.0138,0.0108
52.0,85.0,89.0,0.0157,0.0134,0.0102
52.0,86.0,88.0,0.0156,0.0144,0.0108
52.0,86.0,89.0,0.0158,0.0137,0.0105
52.0,87.0,89.0,0.0162,0.0143,0.0112
53.0,70.0,72.0,0.0191,0.0181,0.0133
53.0,70.0,73.0,0.0181,0.0164,0.0129
53.0,70.0,74.0,0.0174,0.0154,0.0125
53.0,70.0,75.0,0.017,0.0148,0.0119
53.0,70.0,76.0,0.0169,0.0144,0.0114
53.0,70.0,77.0,0.0167,0.0141,0.0113
53.0,70.0,78.0,0.0165,0.0138,0.0112
53.0,70.0,79.0,0.0162,0.0136,0.0113
